Basel Temperature,Basel Relative Humidity,Basel Wind Speed
16.20053,47,22.33161
16.15053,47,19.493261
14.980529,51,13.397612
13.440529,54,6.12
12.080529,57,4.452954
10.490529,63,7.491114
9.040529,68,8.714677
8.710529,66,9.826088
8.570529,56,10.636766
8.890529,44,10.966713
8.660529,40,10.028439
8.870529,37,11.503113
8.640529,40,10.383987
8.620529,44,10.00256
8.970529,42,9.007196
8.600529,37,12.641076
11.5505295,36,13.044722
13.350529,41,21.129885
13.770529,44,29.070974
13.660529,52,33.857227
12.270529,61,34.606842
12.750529,66,31.569351
12.490529,67,32.41799
8.090529,74,36.08091
6.9305286,75,28.357857
5.5105286,79,18.888851
5.5805287,78,20.724247
5.7505283,79,20.966715
6.040529,74,20.12461
5.8205285,71,20.598795
5.1005287,74,20.211363
4.040529,78,18.584509
3.7805285,81,15.629971
2.9105287,86,19.45333
2.9005284,86,17.64
2.4805286,87,15.137133
2.1405284,87,13.358861
0.7505287,95,10.948973
1.3105286,93,21.38897
0.7505287,91,27.757376
1.8305286,84,32.41799
3.3305285,74,32.048088
4.8705287,66,29.195534
6.540529,61,29.888672
6.2705283,68,36.001797
6.9605284,62,20.929596
7.4105287,59,20.545246
8.060529,56,20.523157
8.010529,56,19.586117
7.6805286,57,18.919704
7.0605288,58,15.978484
5.9705286,64,10.829959
5.1205287,69,7.928178
4.8405285,70,7.10031
3.9405286,75,7.6367526
3.3505285,78,5.634891
3.2105286,79,3.6179552
3.6205285,80,3.219938
3.9905286,78,2.5959969
3.9705286,76,2.0991426
3.5505285,78,2.6208394
3.1605287,79,4.452954
2.6805286,81,5.1544156
2.5105286,82,5.4833565
3.8005285,81,5.815978
5.3305287,71,6.6185193
6.3105288,65,5.7599998
7.3505287,60,6.379216
8.340529,55,6.618519
9.170529,55,12.620554
9.810529,50,13.556282
10.100529,48,12.397806
10.130529,48,10.948973
9.860529,48,9.085988
9.460529,49,7.7043357
9.200529,51,7.386582
8.790529,53,7.145796
8.410529,54,4.1046314
7.1205287,60,6.5693827
5.1405287,64,6.763786
3.4605286,67,5.8048253
2.5705285,74,6.28713
1.5805286,79,6.763786
1.0605286,82,6.6087217
0.6405287,83,6.12
0.09052865,85,4.39436
-0.40947133,88,4.1046314
-0.36947134,86,3.6
1.3405286,76,0.5091169
3.3405285,68,2.4149535
6.2805285,59,9.9571085
8.900529,43,17.057314
10.170529,41,15.596767
10.990529,49,9.114471
12.060529,44,7.628263
12.970529,37,9
13.150529,35,10.464797
12.880529,36,10.028439
11.970529,40,8.287822
9.790529,48,8.891343
7.6605287,56,10.495713
6.5505285,59,10.446206
5.1105285,64,7.928178
3.4605286,70,5.991594
2.4505286,75,4.198285
1.7705287,78,1.5273507
1.3005286,78,2.2768397
0.85052866,79,4.379589
0.74052864,76,6.12
0.97052866,72,5.506941
0.9405287,73,5.04
0.6305287,78,4.6938252
1.0905286,80,4.198285
2.7105286,76,2.8116899
4.5105286,70,4.0249224
7.6605287,59,6.439876
10.540529,50,6.9899354
10.5505295,56,6.9247384
12.070529,52,3.096837
13.250529,50,0.35999998
14.120529,47,2.2768397
14.630529,43,4.452954
14.270529,44,4.3349743
13.490529,42,6.489992
11.770529,46,9.255571
9.470529,55,9
7.7005286,62,7.289444
6.9105287,63,5.8603754
6.3605285,61,6.1305785
5.0005283,66,7.386582
4.3505287,68,7.42159
4.040529,68,7.5942082
3.6005285,69,7.5685663
3.1205285,71,8.311245
2.1405284,76,7.8625183
1.5005287,81,8.089993
3.0005286,78,6.725354
6.3505287,69,9.107359
9.160529,60,5.0142193
11.340529,56,0.35999998
13.420529,50,2.9024127
15.090529,49,3.396233
16.29053,45,3.563818
17.05053,42,3.319036
17.490528,41,3.319036
17.45053,40,2.8116899
16.81053,49,1.9386592
16.20053,43,2.5455842
15.450529,45,1.609969
14.570529,48,3.8939953
13.0505295,54,5.0911684
11.940529,59,4.5536795
11.230529,63,6.130579
10.290529,66,5.771239
9.830529,66,4.68
9.580529,67,5.7599998
9.070529,69,6.489992
8.530529,70,5.7599998
8.230529,70,6.130579
8.060529,70,5.7599998
8.370529,73,3.2399998
10.010529,67,1.2979984
11.790529,62,0
13.910529,57,4.072935
15.540529,50,6.489992
16.64053,43,9.693296
17.510529,41,11.298495
17.88053,39,12.245293
17.90053,40,13.570615
17.510529,43,13.779114
16.530529,50,11.770403
14.860529,56,10.630672
13.520529,61,9.885262
12.440529,67,5.904439
11.3005295,72,1.4399999
10.540529,75,2.5959969
9.900529,78,2.2768397
9.710529,78,2.6208394
9.390529,79,1.609969
8.660529,82,1.5273507
7.8705287,87,1.8
7.2705283,92,2.5455842
6.790529,96,1.835647
6.4005284,98,0
7.1405287,92,0.8049845
8.740529,85,1.835647
11.140529,75,3.219938
13.350529,65,5.0911684
15.270529,59,8.287822
16.410528,56,10.739832
17.510529,52,12.229406
18.100529,50,13.551501
18.080528,47,17.782686
17.40053,47,19.513195
16.440529,50,16.135872
13.820529,72,14.618837
12.0505295,77,10.8955765
11.340529,82,11.901798
11.110529,84,14.830076
10.420529,84,14.044615
9.930529,81,12.599999
9.470529,82,11.525623
9.280529,83,11.885453
8.760529,84,12.261158
8.100529,90,12.783802
7.6205287,89,16.23596
7.3205285,87,15.683776
6.9705286,77,17.414476
7.3505287,71,16.595179
8.350529,61,17.31746
8.890529,54,18.792551
9.520529,45,20.393293
10.3005295,44,19.855558
10.190529,46,19.453327
10.130529,46,23.78453
9.690529,47,24.162947
9.080529,45,25.40743
8.620529,45,26.980793
8.080529,45,23.83896
6.9705286,49,17.114204
5.9705286,53,14.587776
5.1605287,58,13.207634
5.3505287,60,17.811815
4.9005284,66,21.566975
3.7905285,74,19.48661
3.1205285,79,16.75064
2.7705286,83,15.905319
2.0705285,88,15.5843
2.2305286,87,15.546833
1.7105286,90,12.682018
1.4105287,91,10.948973
1.7005286,90,11.440978
2.1505284,86,12.144331
3.0805285,78,10.966713
4.5805287,68,10.144082
5.8405285,62,9.339208
7.1405287,56,9.693296
9.870529,43,7.9036193
10.120529,46,7.69592
10.000529,51,10.538843
9.980529,54,14.764389
10.250529,51,16.24394
9.840529,49,16.171976
8.470529,53,12.522619
7.8505287,55,8.699793
7.3705287,58,7.289445
6.8305287,61,7.9526596
6.6705284,60,6.4799995
5.9105287,62,6.519877
4.4105287,69,7.5599995
3.4505286,76,5.7599998
2.9705286,78,4.2136917
2.7505286,77,3.096837
2.0405285,78,4.379589
1.5305287,80,4.6800003
1.7105286,78,4.072935
3.6505284,74,4.1046314
6.4605284,68,9.826088
8.650529,59,12.015589
9.540529,54,11.770403
11.240529,48,11.609651
11.8005295,44,17.309973
13.060529,41,18.556595
13.240529,40,18.899143
13.320529,40,17.992796
13.150529,40,16.862455
12.590529,41,15.034041
11.750529,44,11.525623
10.610529,53,8.707238
8.240529,63,8.4042845
5.8905287,73,6.9527545
4.8705287,77,5.634891
3.9505286,80,4.3498964
3.2505286,80,2.9024127
2.7205286,81,1.8
2.2305286,83,0.8049845
1.7805287,85,0.8049845
1.5605286,84,2.3051248
1.4105287,82,3.0758414
1.5805286,84,2.9024127
2.6505284,80,2.4149535
4.4305286,75,2.8799999
7.5805287,67,7.8954163
11.850529,50,13.779114
13.320529,44,15.379206
14.490529,40,20.969805
15.3005295,37,21.897945
15.460529,37,22.104116
15.540529,38,22.065973
15.150529,41,22.033648
14.320529,43,18.751125
12.780529,50,14.471821
11.070529,57,11.792404
9.290529,65,9.9571085
8.040529,71,7.5599995
7.4905286,72,5.8048253
6.6605287,76,2.8799999
5.7405286,79,0.8049845
4.9005284,82,4.896529
4.5805287,82,5.3517847
4.4005284,81,4.6938257
4.2705283,80,4.198285
3.8605285,82,3.219938
3.8005285,84,1.609969
4.9405284,82,2.1897945
6.7405286,76,5.0528407
9.540529,67,9.36
11.750529,55,8.64
13.150529,49,3.319036
14.970529,47,3.6
15.990529,44,4.1046314
16.62053,43,4.3498964
16.95053,42,4.39436
16.940529,42,4.8965297
16.55053,44,4.8965297
15.890529,45,4.1046314
14.850529,50,3.9763298
13.3005295,55,6.439876
10.860529,58,7.24486
10.350529,60,6.638072
9.940529,58,6.3690495
9.890529,57,6.8777895
9.440529,57,6.696387
9.030529,48,4.6938257
8.210529,47,2.3051248
7.2505283,47,1.1384199
7.4905286,47,4.510787
8.190529,43,5.8603754
8.850529,48,5.991594
10.830529,50,3.2399998
13.450529,49,6.924738
15.260529,45,9.255571
16.48053,41,7.968939
17.90053,39,5.1919937
18.490528,37,3.396233
18.830528,35,1.609969
18.89053,33,2.8116899
18.62053,34,2.8116899
17.98053,37,3.0758414
17.14053,39,3.6
16.56053,41,2.7416782
15.750529,44,2.7416782
14.320529,49,5.00128
13.040529,52,5.0911684
11.880529,55,3.6179552
11.340529,58,3.2399998
10.760529,60,3.4152596
10.190529,62,3.5455887
9.900529,63,3.7064266
9.650529,64,3.7064266
9.280529,65,4.39436
9.070529,66,2.2768397
9.610529,66,1.9386592
11.170529,63,1.4399999
13.080529,55,2.16
14.820529,48,4.32
17.170528,43,7.9526596
18.440529,45,8.714677
19.31053,39,8.913181
19.81053,35,9.504272
19.96053,34,8.707237
19.860529,33,10.390226
18.990528,35,10.446206
17.830528,39,7.92
16.270529,46,7.6367526
13.840529,55,8.12197
11.160529,66,5.0528407
10.720529,66,2.0991426
10.330529,68,3.671294
8.320529,82,6.849467
7.3805285,86,7.2
6.8105288,89,7.5942073
6.1205287,93,5.8603754
5.7405286,95,5.0528407
5.4205284,95,5.3999996
5.5805287,94,4.73506
6.1005287,93,4.2136917
7.040529,89,3.396233
8.310529,83,5.95906
10.270529,75,6.830519
12.900529,66,7.289444
14.950529,61,8.217153
16.47053,58,6.12
17.45053,57,4.0249224
17.95053,53,2.2768397
18.000528,52,1.835647
17.71053,51,1.2979984
17.160528,52,1.1384199
16.79053,53,1.484318
15.750529,55,4.8965297
14.040529,57,6.439876
12.760529,60,6.28713
11.740529,65,7.9036193
11.080529,62,9.178235
10.380529,68,10.195057
10.080529,62,8.942214
9.370529,61,7.9932966
9.710529,59,8.854829
10.540529,55,10.636766
9.410529,54,10.163227
10.310529,64,7.342588
13.470529,57,7.5942073
15.770529,52,4.6938252
17.20053,48,6.1305785
19.240528,38,12.979984
19.100529,40,16.766108
19.280529,42,14.578888
18.89053,41,11.770403
18.340528,42,13.397612
18.40053,40,13.049689
17.90053,43,3.7585104
17.010529,36,16.279802
15.040529,49,23.893261
13.060529,64,20.969805
12.140529,71,11.966953
11.910529,73,5.4833565
11.740529,73,7.628263
10.770529,55,21.533897
10.520529,64,14.618837
9.760529,69,14.84318
9.810529,69,7.42159
9.360529,72,8.287822
9.330529,68,14.039999
9.140529,68,17.388409
10.600529,63,12.413477
9.130529,75,18.864824
8.310529,69,20.176065
8.150529,65,19.201874
8.060529,67,17.148247
12.120529,70,15.141414
10.710529,68,30.244286
7.5805287,74,30.29566
6.6205287,76,22.461807
4.3905287,84,17.698677
3.3205285,88,8.350138
3.1405284,89,6.1305785
3.4205287,89,5.315336
3.8805285,90,2.3051248
4.0505285,87,9.9571085
3.9705286,87,12.24
3.5005286,88,11.570515
3.3005285,90,6.379216
2.9205287,91,2.9024127
1.2405287,91,4.6938257
1.1205287,92,3.2599385
1.5905286,89,0.35999998
0.42052865,95,5.8603754
0.6405287,96,12.0694
0.66052866,95,11.659777
0.54052866,95,12.181625
0.42052865,96,11.874544
0.5105286,96,9.178235
0.9405287,95,11.659777
1.9505286,91,25.6233
3.1305285,85,27.36947
3.5205286,84,25.764534
3.9305286,82,23.933908
4.7105284,78,20.991426
4.6105285,82,19.008547
3.9005284,88,15.807239
3.4105287,89,12.261157
3.5205286,88,12.783802
3.0605285,86,7.928177
1.7705287,84,11.183201
1.2605287,82,10.315115
1.4005287,79,7.5685663
2.2705286,71,5.0911684
2.1105285,74,5.6002855
1.9705287,74,8.161764
1.4805287,76,10.495713
0.5805287,85,17.414474
0.41052866,83,22.077717
2.6905286,75,23.469128
4.0605288,68,24.408424
5.6505284,67,20.87379
8.040529,63,19.0392
9.420529,59,21.2522
10.120529,57,10.308831
10.900529,56,10.495713
11.490529,55,11.609651
11.860529,53,11.609651
11.870529,53,11.885453
11.730529,55,12.181624
10.230529,66,10.296251
6.4805284,84,10.086427
5.7305284,75,7.771331
5.0305285,80,7.628263
4.3305287,72,7.968939
3.9505286,74,7.5942082
3.5605285,75,6.3690495
3.2305286,71,5.692099
2.5905285,70,4.1046314
2.3905284,65,4.198285
3.1805286,56,5.6233797
3.8405285,50,6.9247384
3.8105285,55,8.225035
5.8705287,64,11.503113
9.000529,62,14.182355
11.400529,59,9.255571
13.030529,57,3.8268526
14.080529,53,4.8433046
14.0505295,46,10.163227
15.130529,44,7.628263
15.880529,46,7.42159
16.23053,47,8.557102
16.32053,47,9.360001
16.14053,50,10.1887
14.760529,56,9.673221
13.530529,58,8.534353
12.720529,61,7.92
12.360529,61,6.849467
11.810529,67,6.725354
11.020529,69,11.503113
11.130529,61,22.33161
10.360529,65,20.957443
9.430529,68,22.346113
8.460529,71,21.9718
7.7305284,75,19.803272
7.4105287,77,16.23596
7.9705286,76,17.057314
8.900529,74,18.733839
9.660529,71,18.72
10.180529,71,19.08
10.560529,71,18.72
11.040529,68,18.72346
10.510529,72,19.45333
10.670529,71,18.751125
10.3005295,73,18.72346
10.960529,71,18.72346
11.130529,70,15.876775
10.970529,71,14.759999
10.490529,73,13.627795
9.930529,76,13.854155
9.520529,78,15.978484
9.260529,79,14.24163
8.980529,81,12.57426
8.790529,83,10.630672
8.710529,83,10.00256
8.680529,83,10.30883
8.5505295,85,10.041354
8.3005295,85,8.427383
7.9905286,85,5.692099
7.6405287,83,3.671294
7.9105287,79,4.32
9.390529,72,5.8603754
11.030529,66,5.7599998
11.890529,61,5.991594
12.120529,61,9.178235
12.600529,61,12.819235
13.460529,56,11.304229
14.420529,54,11.212135
14.920529,52,11.525623
14.980529,52,10.853866
14.650529,55,11.841756
13.700529,59,12.758432
12.690529,65,9.47012
11.840529,70,8.64
10.980529,74,8.707238
10.210529,77,8.4042845
9.500529,80,7.628263
9.030529,82,5.904439
8.720529,82,5.8048253
8.650529,82,5.315336
8.140529,82,5.3517847
7.8105288,81,5.8048253
7.6305285,80,5.937272
7.3605285,80,5.4833565
8.290529,77,2.8799999
9.870529,74,2.5455842
11.080529,71,1.835647
12.350529,66,2.5455842
13.670529,61,4.1046314
13.900529,58,5.8603754
14.120529,57,12.144331
14.490529,54,13.009903
14.820529,53,13.896187
14.850529,53,14.799459
14.260529,56,15.509274
13.170529,63,15.778518
11.520529,75,12.979984
10.130529,81,10.44
9.330529,85,8.766573
8.750529,88,7.5599995
8.320529,89,5.5887027
7.8605285,88,5.315336
6.6205287,88,5.6002855
6.2505283,83,5.904439
6.0305285,83,5.8603754
6.1405287,84,5.0911684
6.1905284,91,4.5820518
6.3905287,90,4.1046314
6.9505286,90,3.2599385
8.040529,87,4.510787
8.890529,85,6.792466
9.980529,82,10.009036
9.890529,86,12.879752
9.750529,89,11.966954
11.220529,81,11.709688
11.230529,82,13.830749
11.590529,83,14.186923
11.570529,84,15.509274
11.490529,88,16.965895
11.090529,92,15.876775
10.5505295,96,12.245294
10.3005295,96,12.605142
10.000529,96,11.570515
9.790529,95,8.049845
9.490529,96,7.0911775
9.290529,97,12.24
8.8005295,95,12.371645
8.090529,92,12.181625
6.7105284,91,13.37825
5.9005284,86,14.512064
5.0605288,85,13.397612
4.1505284,85,13.392774
3.7105286,84,12.768586
3.8405285,83,12.475961
5.4705286,80,11.019764
7.5205283,74,12.7279215
8.970529,72,16.45007
11.920529,64,16.93531
11.750529,61,23.177402
12.770529,55,25.210283
13.480529,53,26.67889
13.820529,50,24.130743
14.170529,47,21.829777
13.500529,47,19.05281
12.500529,50,17.25373
10.830529,56,16.071491
9.860529,58,14.24163
9.590529,58,14.336861
8.930529,60,13.37825
7.8105288,64,10.390226
6.7705283,68,9.746631
5.5805287,71,7.2359104
3.6505284,77,9.220499
1.3405286,84,9.885262
0.72052866,85,8.28
0.93052864,83,8.557102
1.5305287,79,8.78872
2.8205285,73,8.654987
4.5105286,66,8.707237
6.8905287,58,12.245293
9.220529,54,17.114204
10.840529,51,17.654688
11.460529,54,20.364674
12.240529,53,20.188908
12.760529,51,20.880001
12.600529,51,21.707731
11.950529,51,22.007162
11.330529,51,22.751316
10.380529,53,21.24
9.350529,54,20.5484
8.480529,57,15.84
7.9405284,60,7.5942073
7.1805286,64,7.24486
6.1005287,66,9.220499
5.3505287,68,7.928177
4.3405285,71,7.6367526
3.5805285,72,8.4963045
3.3505285,72,8.287822
3.2905285,70,10.086427
2.9605286,71,11.525623
3.4905286,68,14.512064
4.3805285,64,17.551615
5.7005286,59,20.393293
7.0305285,56,23.34455
7.6705284,55,24.098497
7.9405284,57,24.031178
6.1505284,72,22.734219
7.2505283,65,24.57511
7.3005285,63,23.857979
7.1305285,62,23.828083
6.8205285,61,23.14103
6.3305287,58,20.957443
5.4905286,58,16.700275
3.9405286,68,11.966954
2.7705286,76,8.557102
2.0705285,80,6.12
1.6105287,80,6.4096174
0.86052865,84,7.386582
0.42052865,86,7.145796
0.25052866,89,6.439876
0.030528657,92,5.815978
0.21052867,92,5.00128
0.36052868,92,5.6920996
0.12052866,93,6.2145634
0.31052867,90,4.510787
1.1905286,83,3.396233
2.5705285,73,2.3051248
4.4205284,63,4.1046314
6.290529,54,8.707238
7.790529,50,14.869351
9.560529,50,30.652895
9.310529,53,30.659237
10.540529,51,32.110706
10.310529,54,30.7542
9.890529,60,23.847115
10.220529,59,20.94507
10.260529,59,19.228851
9.320529,66,18.089775
7.7205286,73,17.148247
5.3405285,89,15.256526
3.9505286,95,11.901798
2.8905284,94,12.074766
2.2705286,95,9.885262
2.6505284,91,4.73506
1.9705287,92,1.609969
1.5105287,94,5.3999996
1.8405286,91,5.5887027
2.6005285,86,3.7585104
5.0305285,74,1.609969
6.7305284,67,1.609969
6.9205284,70,8.373386
12.220529,60,20.5484
13.490529,53,26.28
15.020529,49,25.20257
15.390529,45,16.923828
16.46053,43,16.575644
17.23053,42,16.039202
17.64053,43,15.629971
17.760529,43,14.84318
17.47053,44,12.144331
16.57053,48,8.64
15.210529,53,8.707238
11.650529,67,12.0694
9.670529,78,11.885453
9.370529,70,11.183201
9.030529,54,13.089354
8.370529,58,12.287555
7.7705283,66,7.4128532
6.6705284,69,6.989936
7.1605287,56,6.638072
7.1505284,53,5.6002855
7.1305285,55,5.495161
7.3705287,60,3.319036
7.7605286,68,5.2416787
9.330529,65,1.08
11.470529,64,7.2
12.730529,61,7.4128532
13.320529,59,8.217153
15.330529,48,11.609651
15.170529,49,7.5170207
15.310529,50,3.2599385
15.130529,52,1.8
14.850529,54,4.3498964
14.470529,56,5.1165614
13.500529,64,5.771239
12.030529,80,4.510787
11.630529,84,3.0758414
11.440529,83,6.9153743
10.910529,82,8.669949
10.680529,82,8.404285
10.340529,85,7.2
10.190529,87,6.8777895
10.180529,87,4.8433046
10.110529,87,2.968636
9.860529,90,3.6
9.810529,91,4.32
10.370529,88,2.9024127
10.950529,85,2.7416782
11.710529,80,3.6
12.860529,72,3.8773184
14.260529,68,4.5536795
15.820529,63,5.5887027
18.22053,53,7.289444
17.930529,50,6.9527545
18.360529,47,8.311245
18.95053,46,11.879999
18.610529,48,14.044615
18.170528,48,12.959999
17.330528,51,8.12197
16.690529,54,5.815978
15.000529,63,4.1046314
13.560529,70,1.08
12.620529,73,4.802999
11.620529,65,13.849477
9.990529,68,15.379206
9.470529,65,14.186923
8.950529,62,12.819235
8.180529,61,11.885453
7.3905287,62,10.805998
7.1105285,63,10.948973
8.520529,58,9.339208
10.630529,55,7.69592
12.780529,53,5.8603754
14.790529,52,6.1305785
16.31053,50,7.072878
17.780529,50,7.92
20.170528,46,9.028754
20.740528,46,7.968939
21.46053,41,6.6087217
21.89053,36,8.669949
21.690529,36,9.746631
21.160528,37,8.049845
20.21053,41,6.3690495
19.010529,49,5.8603754
16.88053,61,8.089993
14.450529,69,8.373386
13.270529,73,8.534353
12.360529,66,10.966713
10.970529,59,13.441071
9.920529,64,14.007655
9.730529,70,13.53236
8.900529,77,12.57426
8.250529,80,11.966953
7.8305287,80,11.165805
9.070529,74,10.315115
11.230529,67,10.365251
13.650529,60,10.24578
16.12053,53,8.049845
18.29053,44,5.0528407
19.97053,40,3.319036
21.580528,41,3.219938
22.45053,38,4.452954
22.88053,35,5.0911684
22.850529,34,5.8048253
22.500528,33,6.489992
21.80053,35,6.130579
20.98053,37,4.1046314
20.090528,42,4.1046314
18.910528,49,6.489992
17.48053,56,5.6920996
16.270529,58,5.00128
15.140529,60,5.991594
14.390529,60,6.696387
13.620529,62,7.9932966
12.520529,65,8.707237
11.380529,67,9.028754
10.520529,69,9.178235
10.190529,69,9.021574
10.790529,67,8.854829
14.040529,56,12.245293
16.010529,53,9.826088
17.72053,53,7.342588
19.45053,52,5.6233797
20.82053,50,7.968939
22.100529,44,9.1641035
23.010529,38,9.511088
